Date,Stock_symbol,Open,High,Low,Close,Volume,Daily_Return,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,Volatility_20,Volatility_20_annualized,AvgSentiment,AvgConfidence,HeadlineCount,Tomorrow_Close,TomorrowUp
2019-05-30,GOOGL,55.515236489311384,55.84481452164873,55.30460268977048,55.57768249511719,18088000,0.00131262286295,56.86124725341797,57.34181232452393,56.614397816812414,57.44003015572928,36.54347267794396,-0.9719846664711652,-0.8084393746788945,-0.1635452917922708,0.0149654607769018,0.2375693248270419,0.0,0.6997513771057129,1.0,54.8387336730957,0
2019-05-31,GOOGL,54.79611233825002,55.18069879925866,54.682616775197495,54.8387336730957,31582000,-0.013295783286509,56.4746753692627,57.1931058883667,56.2915497906821,57.192287633573706,33.561752459024376,-1.0565120251092992,-0.8580539047649755,-0.1984581203443237,0.0151541882507479,0.2405652805952167,0.0,0.9520492553710938,2.0,51.48051452636719,0
2019-06-03,GOOGL,52.87762624104899,52.881093573067986,50.900161794703344,51.48051452636719,96890000,-0.0612380870562677,55.830190658569336,56.81939468383789,55.4168161062612,56.64830924241118,23.98408766231377,-1.378589266230236,-0.9621609770580276,-0.4164282891722083,0.0191747117995895,0.3043891132982979,-0.1333333333333333,0.7659536182880402,15.0,52.261085510253906,1
2019-06-04,GOOGL,51.76548017733963,52.45685173420947,51.346197732951325,52.261085510253906,60512000,0.0151624549806494,55.38330307006836,56.475023078918454,54.84304690698715,56.23047841077715,29.052153787542423,-1.5529507952744197,-1.080318940701306,-0.4726318545731136,0.0196736700674031,0.3123098302457046,-0.25,0.7498251050710678,4.0,51.77291488647461,0
2019-06-05,GOOGL,52.286363563329914,52.37606800920421,51.19603332376587,51.77291488647461,46988000,-0.0093409966328295,54.839127731323245,56.14242172241211,54.284841085075776,55.805948551319766,27.80366752276548,-1.710803771832467,-1.2064159069275382,-0.5043878649049285,0.0196359167449259,0.3117105148310584,0.0,0.9173643589019777,2.0,51.92755126953125,1
2019-06-06,GOOGL,51.8507330384131,52.03856639384848,51.32043541783683,51.92755126953125,29020000,0.0029868201045994,54.303428649902344,55.8375747680664,53.85624293679495,55.43657738162562,28.84676479685932,-1.8026457511502585,-1.3256618757720824,-0.4769838753781761,0.0197322326243565,0.3132394820167373,0.0,0.9318817257881165,4.0,52.94898986816406,1
2019-06-07,GOOGL,52.25068359643469,53.19976833285925,52.09555736130382,52.94898986816406,43828000,0.0196704557342017,53.92196159362793,55.59076347351074,53.691287833407515,55.19966428510547,35.47811531563711,-1.7725764649567424,-1.4150447936090145,-0.3575316713477279,0.0205076865475565,0.3255494314205958,0.0,0.7824727296829224,3.0,53.662166595458984,1
2019-06-10,GOOGL,53.37669591083266,54.26085796278407,53.29145324063986,53.662166595458984,28510000,0.0134691280999059,53.64516677856445,55.38042869567871,53.68599306287142,55.05323593371057,39.70352512721975,-1.6719260150214126,-1.466421037891494,-0.2055049771299184,0.02087476305492,0.3313765903243036,0.125,0.7910866513848305,8.0,53.57692337036133,0
2019-06-11,GOOGL,54.36741457439039,54.71533128326021,53.50407158605047,53.57692337036133,33508000,-0.0015885162770313,53.35513877868652,55.24277458190918,53.66616220968776,54.91263473720112,39.37163628701692,-1.580815566333186,-1.4892999435798326,-0.0915156227533533,0.020159043156853,0.3200148891723105,-0.4285714285714285,0.903444128377097,7.0,53.48077774047851,0
2019-06-12,GOOGL,53.522903743541775,53.65027241899154,53.00995036632593,53.48077774047851,23670000,-0.0017945343598435,53.15273399353027,55.129380226135254,53.632455942558806,54.77626740417992,38.97589258579385,-1.4990874808121717,-1.4912574510263006,-0.0078300297858711,0.0200706183268835,0.3186111885133748,0.5,0.7382881343364716,2.0,54.071044921875,1
